	Unnamed: 0	index	scenario_id	compound_id	compound_name	smiles	canonicalize_smiles	halflife	halflife_unit	halflife_model	halflife_comment	rateconstant	rateconstant_unit	rateconstant_comment	reaction_order	acidity	acidity_unit	temperature	temperature_unit	original_sludge_amount	original_sludge_amount_unit	sludge_retention_time	sludge_retention_time_unit	sludge_retention_time_type	total_suspended_solids_concentration_start	total_suspended_solids_concentration_end	total_suspended_solids_concentration_unit	addition_of_nutrients	biological_treatment_technology	bioreactor_type	bioreactor_value	bioreactor_value_unit	nitrogen_content_type	nitrogen_content_influent	oxygen_demand_type	oxygen_demand_value	oxygen_uptake_rate	oxygen_uptake_rate_unit	phosphorus_content	redox	source_of_liquid_matrix	type_of_addition	type_of_aeration	inoculum_source	location	purpose_of_wwtp	k_combined	k_biomass_corrected	hl_combined	hl_biomass_corrected	log_k_combined	log_k_biomass_corrected	log_hl_combined	log_hl_biomass_corrected	hl_log_mean	hl_log_median	hl_log_gmean	hl_log_std	biomass_hl_log_mean	biomass_hl_log_median	biomass_hl_log_gmean	biomass_hl_log_std
21	21	22	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/994a8871-e4dd-4770-be53-c8065eb3d149	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					5.25	1 / day	r2 = 0.9962	First order	7.6	pH	20.0	℃	70.0	mL	5.4	d	sludge retention time	3.0	3.0	g/L			amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	3.3	Biological Oxygen Demand (BOD5)	54.0			2.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM2)	municipal WW	5.25	15.75	0.1320280343923705	0.0440093447974568	0.7201593034059569	1.1972805581256194	-0.8793338423608185	-1.356455097080481	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
22	22	23	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/8b6de271-2f1d-4b54-a931-1103bcfffb92	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					7.69	1 / day	r2 = 0.9803	First order	7.6	pH	20.0	℃	70.0	mL	5.1	d	sludge retention time	3.0	3.0	g/L		nitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	18.6	Biological Oxygen Demand (BOD5)	203.0			5.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM1)	municipal WW	7.69	23.07	0.0901361743250904	0.0300453914416968	0.8859263398014311	1.3630475945210936	-1.0451008787562928	-1.5222221334759551	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
23	23	24	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/66a37e72-604a-4565-b11d-028361e8dee5	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					4.67	1 / day	r2 = 0.9800	First order	6.2	pH	20.0	℃	70.0	mL	6.1	d	sludge retention time	6.9	6.9	g/L		other	amber glass Schott bottles (loosely capped)	100.0	mL			Biological Oxygen Demand (BOD5)	1892.0				aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND3)	industrial WW	4.67	32.223	0.148425520462515	0.0215109449945673	0.6693168805661122	1.5081659713033675	-0.8284914195209737	-1.667340510258229	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
24	24	25	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/11ab35d6-e858-4d42-90cb-1faa3926e041	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					14.71	1 / day	r2 = 0.9905	First order	7.0	pH	20.0	℃	70.0	mL	9.5	d	sludge retention time	6.8	6.8	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	23.0	Biological Oxygen Demand (BOD5)	500.0			3.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND1)	mixed WW (municipal & industrial)	14.71	100.028	0.0471208144500302	0.0069295315367691	1.1676126727275302	2.0001215854337664	-1.3267872116823918	-2.159296124388628	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
25	25	26	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/7c1e5ee1-a135-4617-8c16-be9bb45cebb8	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					7.08	1 / day	r2 = 0.9959	First order	7.3	pH	20.0	℃	70.0	mL	12.0	d	sludge retention time	4.7	4.7	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	86.0	Chemical Oxygen Demand (COD)	820.0			6.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND2)	industrial WW	7.08	33.276	0.0979021441468849	0.0208302434355074	0.850033257689769	1.5221311156254864	-1.009207796644631	-1.6813056545803482	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
26	26	27	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/623766a1-0906-419f-af92-5ea822018ef1	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					2.17	1 / day	r2 = 0.8728	First order	8.1	pH	20.0	℃	70.0	mL	20.5	d	sludge retention time	2.2	2.2	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	26.2					5.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM5)	municipal WW	2.17	4.774	0.3194226638525093	0.1451921199329587	0.3364597338485295	0.6788824146707357	-0.4956342728033911	-0.8380569536255974	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
27	27	28	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/c0bbfaef-20cc-4233-8163-7e81536d3569	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					0.12	1 / day	r2 = 0.0463	First order	7.0	pH	20.0	℃	70.0	mL	99.6	d	sludge retention time	6.0	6.0	g/L			amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	86.2	Biological Oxygen Demand (BOD5)	650.0				aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND4)	industrial WW	0.12	0.72	5.776226504666211	0.9627044174443684	-0.9208187539523752	-0.1426675035687315	0.7616442149975136	-0.01650703538613	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
28	28	29	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/f4294a8d-5160-4ec2-8abf-aee6977ec644	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					0.43	1 / day	r2 = 0.8910	First order	8.1	pH	20.0	℃	70.0	mL	2.6	d	sludge retention time	2.3	2.3	g/L			amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	10.0	Biological Oxygen Demand (BOD5)	160.0			3.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM4)	municipal WW	0.43	0.989	1.61197018734871	0.7008566031950914	-0.3665315444204134	-0.0048037084028206	0.2073570054655518	-0.1543708305520409	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
29	29	30	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/e759c386-e0b5-4d55-b86b-5e000772e2fa	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					0.02	1 / day	r2 = 0.5054	First order	8.1	pH	20.0	℃	70.0	mL	5.0	d	sludge retention time	9.6	9.6	g/L			amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	100.0	Biological Oxygen Demand (BOD5)	3000.0			22.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND5)	industrial WW	0.02	0.192	34.657359027997266	3.610141565416382	-1.6989700043360187	-0.7166987712964504	1.5397954653811572	0.5575242323415889	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
30	30	31	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/4add7a96-a384-46c2-b249-2645126d5787	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					2.7	L / (g TSS * day)	90% credibility interval: 2.3, 3.3	Pseudo first order	8.1	pH	21.0	℃	50.0	mL	25.0	d	sludge age	2.3	2.3	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100.0	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	WWTP Duebendorf (ARA Neugut), Switzerland	mixed WW (municipal & industrial)	1.173913043478261	2.7	0.5904587093658793	0.2567211779851649	0.0696359281413944	0.4313637641589873	-0.228810467096256	-0.5905383031138489	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
31	31	32	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/e862e05b-0610-43e0-9c5c-8fadd7625544	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					15.62	1 / day	r2 = 0.9934	First order	7.5	pH	20.0	℃	70.0	mL	9.8	d	sludge retention time	12.4	12.4	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	24.9	Biological Oxygen Demand (BOD5)	320.0			9.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM3)	municipal WW	15.62	193.688	0.0443756197541578	0.003578679012432	1.1936810295412814	2.287102714703517	-1.3528555684961432	-2.446277253658378	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
32	32	33	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/4b6494c9-c066-4fa5-8ac7-b0e3a61b28c5	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/3f9f29ac-acd7-490c-8deb-6a863a7c1739/structure/f904b853-fa2c-474a-a51f-4e6405aad87c	Atenolol	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O	CC(C)NCC(O)COc1ccc(CC(N)=O)cc1					1.5	L / (g TSS * day)	r2 = 0.9970	Pseudo first order	6.2	pH	20.0	℃	49.95	mL				3.0	3.0	g/L			amber glass	50.0	mL								aerob	nanofiltered ps-MBR effluent	spiking in solvent	shaking		Duebendorf, Switzerland	mixed WW (municipal & industrial)	0.5	1.5	1.3862943611198906	0.4620981203732968	-0.3010299956639812	0.1760912590556812	0.1418554567091196	-0.3352657980105428	-0.269163137898279	-0.3622223699498235	-0.269163137898279	0.8393355281768611	-0.8601864052981253	-0.7142976283697231	-0.8601864052981264	0.9133201496108547
33	33	34	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/b3d518d7-d66d-456a-a889-64610fbd1c45	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					1.05	1 / day	r2 = 0.6400	First order	8.1	pH	20.0	℃	70.0	mL	20.5	d	sludge retention time	2.2	2.2	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	26.2					5.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM5)	municipal WW	1.05	2.3100000000000005	0.6601401719618526	0.3000637145281148	0.021189299069938	0.3636119798921444	-0.1803638380247997	-0.522786518847006	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
34	34	35	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/70835a5f-2858-4009-ba76-6b9f84798be0	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					0.0085	L / (g TSS * day)	90% credibility interval: 0.000'79, 0.027	Pseudo first order	6.3	pH	21.0	℃	50.0	mL	25.0	d	sludge age	2.0	2.1	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100.0	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	WWTP Duebendorf (ARA Neugut), Switzerland	mixed WW (municipal & industrial)	0.00425	0.0085	163.0934542493989	81.54672712469944	-2.3716110699496884	-2.070581074285707	2.212436530994827	1.9114065353308456	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
35	35	36	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/0dd31e37-f8a9-44c4-a722-76a4e5e2756b	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					4.26	1 / day	r2 = 0.3766	First order	8.1	pH	20.0	℃	70.0	mL	5.0	d	sludge retention time	9.6	9.6	g/L			amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	100.0	Biological Oxygen Demand (BOD5)	3000.0			22.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND5)	industrial WW	4.26	40.896	0.1627106057652453	0.0169490214338797	0.6294095991027189	1.6116808321422873	-0.7885841380575805	-1.7708553710971489	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
36	36	37	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/69253c7f-ea7d-4015-8c89-065e4826e126	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					0.26	1 / day	r2 = 0.2293	First order	7.0	pH	20.0	℃	70.0	mL	99.6	d	sludge retention time	6.0	6.0	g/L			amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	86.2	Biological Oxygen Demand (BOD5)	650.0				aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND4)	industrial WW	0.26	1.56	2.665950694461328	0.4443251157435546	-0.585026652029182	0.1931245983544616	0.4258521130743204	-0.3522991373093232	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
37	37	38	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/a898a25e-ea40-4c06-99af-807109a61112	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					0.21	L / (g TSS * day)	90% credibility interval: 0.16, 0.30	Pseudo first order	7.1	pH	23.0	℃	50.0	mL	25.0	d	sludge age	1.9	2.5	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottle	100.0	mL						mg/(L * h)		aerob	tap water	spiking in solvent	bubbling air and stirring	nitrification basin	WWTP Duebendorf (ARA Neugut), Switzerland	mixed WW (municipal & industrial)	0.1105263157894736	0.21	6.2713316336376	3.300700859809264	-0.9565343062189096	-0.6777807052660807	0.7973597672640481	0.5186061663112191	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
38	38	39	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/f915ed33-bd5d-45b4-8d18-ea9f4967ab2a	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					3.74	1 / day	r2 = 0.9303	First order	7.3	pH	20.0	℃	70.0	mL	12.0	d	sludge retention time	4.7	4.7	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	86.0	Chemical Oxygen Demand (COD)	820.0			6.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND2)	industrial WW	3.74	17.578000000000003	0.1853334707379532	0.0394326533485007	0.5728716022004802	1.2449694601361978	-0.7320461411553418	-1.4041439990910591	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
39	39	40	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/33140cd5-d282-493a-812e-2482c88157a8	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					3.19	1 / day	r2 = 0.8289	First order	6.2	pH	20.0	℃	70.0	mL	6.1	d	sludge retention time	6.9	6.9	g/L		other	amber glass Schott bottles (loosely capped)	100.0	mL			Biological Oxygen Demand (BOD5)	1892.0				aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND3)	industrial WW	3.19	22.011	0.2172875174169107	0.0314909445531754	0.5037906830571811	1.3426397737944364	-0.6629652220120428	-1.501814312749298	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
40	40	41	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/1db6237a-2b31-4f61-b457-ef9c0897218d	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					0.66	1 / day	r2 = 0.5035	First order	7.0	pH	20.0	℃	70.0	mL	9.5	d	sludge retention time	6.8	6.8	g/L		nitrification & denitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	23.0	Biological Oxygen Demand (BOD5)	500.0			3.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (IND1)	mixed WW (municipal & industrial)	0.66	4.488	1.050223000848402	0.1544445589482944	-0.1804560644581313	0.652052848248105	0.0212815255032697	-0.8112273872029666	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
41	41	42	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/dffb730f-fec4-471c-9427-ca043c816321	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					3.98	1 / day	r2 = 0.8558	First order	7.6	pH	20.0	℃	70.0	mL	5.1	d	sludge retention time	3.0	3.0	g/L		nitrification	amber glass Schott bottles (loosely capped)	100.0	mL	NH₄-N	18.6	Biological Oxygen Demand (BOD5)	203.0			5.0	aerob	none (sludge only)	plating	shaking	activated sludge from biological aeration basin	Switzerland (DOM1)	municipal WW	3.98	11.94	0.1741575830552626	0.0580525276850875	0.5998830720736879	1.0770043267933502	-0.7590576110285494	-1.236178865748212	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
42	42	43	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/scenario/8ce6c813-2d47-4816-9b13-2612da0fa8e9	https://envipath.org/package/4a3cd0f4-4d2b-4f00-b3e6-a29e721f7038/compound/29645998-f491-4a83-99e4-3ef443210d91/structure/453d27f9-fdb8-4587-9b5c-7417baec770c	Azoxystrobin	CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC	CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1					2.17	1 / day	r2 = 0.99	First order	8.0	pH			100.0	mL	25.0	d	sludge age	2.5	2.2	g/L		nitrification & denitrification & biological phosphorus removal	amber Schott bottles	250.0	mL						mg/(L * h)		aerob	liquid phase of the activated sludge sample	spiking in solvent	shaking	activated sludge from nitrification basin	WWTP Duebendorf, Switzerland	mixed WW (municipal & industrial)	2.17	5.425	0.3194226638525093	0.1277690655410037	0.3364597338485295	0.7343997425205671	-0.4956342728033911	-0.8935742814754287	-0.049666126885431	-0.3379990554140954	-0.0496661268854311	0.8975186998653738	-0.6350335909961612	-0.8524008343391977	-0.6350335909961614	1.069524493615699
